"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"CRSK-2809","https://onemain.atlassian.net/browse/CRSK-2809","CRSK1-20","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CRSK1-20","Cloners","outward","CRSK-2685","https://onemain.atlassian.net/browse/CRSK-2685","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"CRSK-2811","https://onemain.atlassian.net/browse/CRSK-2811","CRSK1-251","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CRSK1-251","Cloners","outward","CRSK-2806","https://onemain.atlassian.net/browse/CRSK-2806","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"CRSK-2371","https://onemain.atlassian.net/browse/CRSK-2371","CRSK1-34","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CRSK1-34","Blocks","inward","CRSK-2695","https://onemain.atlassian.net/browse/CRSK-2695","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
