"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CAD-2410","https://onemain.atlassian.net/browse/CAD-2410","CAD1-109","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-109","Epic","eDispute - Resolve existing-production issues (Payment History) during the migration","CAD-2009","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-3249","https://onemain.atlassian.net/browse/CAD-3249","CAD1-115","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-115","Epic","eDispute - Requirements Gathering, Design and Architecture review","CAD-2009","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-3409","https://onemain.atlassian.net/browse/CAD-3409","CAD1-138","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-138","Epic","eDispute Iteration 2 - Workflow and smart queue implementation","CAD-2009","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-3410","https://onemain.atlassian.net/browse/CAD-3410","CAD1-139","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-139","Epic","eDispute Iteration 3 - Re-platform direct disputes processing","CAD-2009","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-3411","https://onemain.atlassian.net/browse/CAD-3411","CAD1-140","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-140","Epic","eDispute Iteration 4 - Simplify dispute creation and response","CAD-2009","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-3408","https://onemain.atlassian.net/browse/CAD-3408","CAD1-153","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-153","Epic","eDispute Iteration 1 - Re-platform Indirect disputes processing","CAD-2009","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-2831","https://onemain.atlassian.net/browse/CAD-2831","CAD1-280","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-280","Task","DB Design - Migrate Bankruptcy Adjustment workflow","CAD-2586","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-2333","https://onemain.atlassian.net/browse/CAD-2333","CAD1-307","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-307","Story","ARC Recast - Update And Change Workflow Functionality","CAD-2332","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CAD-2334","https://onemain.atlassian.net/browse/CAD-2334","CAD1-347","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CAD1-347","Story","SQL - Phase 1 - Migrate recast requests from Access database to Loan Adjustment Database","CAD-2332","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
