"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"PDS-1597","https://onemain.atlassian.net/browse/PDS-1597","PDS1-99","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-99","Epic","""The morning after"" GitHub / GitLab","PDS-1563","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1756","https://onemain.atlassian.net/browse/PDS-1756","PDS1-109","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-109","Epic","Enable Security Tooling (GH Advance Security, Wiz.io)","PDS-1563","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1776","https://onemain.atlassian.net/browse/PDS-1776","PDS1-203","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-203","Task","Mature the omfmgmt/ent-springleaf terraform to meet future state.","PDS-1559","Ready for Work","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1761","https://onemain.atlassian.net/browse/PDS-1761","PDS1-207","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-207","Task","Mature the git-mgmt terraform to allow to importing of existing repos","PDS-1559","Testing","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1917","https://onemain.atlassian.net/browse/PDS-1917","PDS1-214","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-214","Story","Mature git-mgmt template -> Move from omfdevops to omflibraries and sync","PDS-1559","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1460","https://onemain.atlassian.net/browse/PDS-1460","PDS1-217","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-217","Task","Branch 3731 - Loan docs not showing up in ELF","PDS-1404","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"PDS-1824","https://onemain.atlassian.net/browse/PDS-1824","PDS1-224","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PDS1-224","Task","Update the git-mgmt template so future ORGs have the right template","PDS-1559","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
