"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"UX-1143","https://onemain.atlassian.net/browse/UX-1143","UX1-156","https://onemainfinancial-migrationsandbox.atlassian.net/browse/UX1-156","Story","Help tab","UX-1130","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"UX-229","https://onemain.atlassian.net/browse/UX-229","UX1-242","https://onemainfinancial-migrationsandbox.atlassian.net/browse/UX1-242","Story","Billing Statements - Findings & Recommendations","UX-331","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
