"SourceKey","TargetKey"
"MCCE-2342","MCCE1-255"
"MCCE-2343","MCCE1-256"
"MCCE-2344","MCCE1-302"
"MCCE-2345","MCCE1-258"
"MCCE-2346","MCCE1-259"
"MCCE-2350","MCCE1-268"
"MCCE-2352","MCCE1-262"
"MCCE-2355","MCCE1-266"
"MCCE-2356","MCCE1-267"
"MCCE-2363","MCCE1-261"
"MCCE-2364","MCCE1-307"
"MCCE-2365","MCCE1-304"
"MCCE-2366","MCCE1-306"
"MCCE-2374","MCCE1-249"
"MCCE-2377","MCCE1-288"
"MCCE-2378","MCCE1-291"
"MCCE-2379","MCCE1-293"
"MCCE-2380","MCCE1-190"
"MCCE-2381","MCCE1-191"
"MCCE-2382","MCCE1-192"
"MCCE-2384","MCCE1-305"
"MCCE-2385","MCCE1-172"
"MCCE-2386","MCCE1-173"
"MCCE-2387","MCCE1-175"
"MCCE-2388","MCCE1-177"
"MCCE-2389","MCCE1-184"
"MCCE-2390","MCCE1-221"
"MCCE-2391","MCCE1-206"
"MCCE-2392","MCCE1-208"
"MCCE-2394","MCCE1-214"
"MCCE-2396","MCCE1-215"
"MCCE-2404","MCCE1-219"
"MCCE-2405","MCCE1-270"
"MCCE-2406","MCCE1-218"
"MCCE-2410","MCCE1-217"
"MCCE-2411","MCCE1-216"
"MCCE-2412","MCCE1-220"
"MCCE-2413","MCCE1-213"
"MCCE-2414","MCCE1-211"
"MCCE-2420","MCCE1-210"
"MCCE-2421","MCCE1-209"
"MCCE-2422","MCCE1-207"
"MCCE-2423","MCCE1-212"
"MCCE-2424","MCCE1-222"
"MCCE-2425","MCCE1-223"
"MCCE-2426","MCCE1-232"
"MCCE-2427","MCCE1-231"
"MCCE-2428","MCCE1-230"
"MCCE-2429","MCCE1-229"
"MCCE-2430","MCCE1-228"
"MCCE-2438","MCCE1-227"
"MCCE-2439","MCCE1-226"
"MCCE-2441","MCCE1-225"
"MCCE-2442","MCCE1-224"
"MCCE-2460","MCCE1-205"
"MCCE-2461","MCCE1-28"
"MCCE-2463","MCCE1-204"
"MCCE-2464","MCCE1-203"
