"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"COR-470","https://onemain.atlassian.net/browse/COR-470","COR1-105","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COR1-105","Story","Provide Modifications to Database Comparison Tool for CLASS LegaSuite to CLASS Rocket MX Efforts","COR-277","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COR-473","https://onemain.atlassian.net/browse/COR-473",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Rocket MX database- LV0920D Account Notes Entry - Daily Call History/Number Used to contact customer display color is incorrect","COR-277","Blocked","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COR-476","https://onemain.atlassian.net/browse/COR-476",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Rocket MX Database Testing_The data in the Critical Data section are misaligned in multiple places","COR-277","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COR-486","https://onemain.atlassian.net/browse/COR-486",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","COR-278 - QA02 - RocketMX - No 'Ok' button on FA0070D screen","COR-277","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COR-487","https://onemain.atlassian.net/browse/COR-487",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Rocket MX Session is hung: unable to navigate anywhere from the Loan Proceeds Disbursement screen  ","COR-277","Testing","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
