"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"DCOM-90","https://onemain.atlassian.net/browse/DCOM-90","DCOM1-18","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCOM1-18","Task","Prepare cost analysis to determine runrate for existing platforms","DCOM-71","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCOM-515","https://onemain.atlassian.net/browse/DCOM-515","DCOM1-57","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCOM1-57","Story","Install IIS on the QA/Dev Windows servers","DCOM-72","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
