"SourceKey","TargetKey"
"INSO-2390","INSO1-98"
"INSO-2391","INSO1-182"
"INSO-2392","INSO1-92"
"INSO-2395","INSO1-250"
"INSO-2396","INSO1-90"
"INSO-2397","INSO1-153"
"INSO-2399","INSO1-89"
"INSO-240","INSO1-232"
"INSO-2400","INSO1-87"
"INSO-2401","INSO1-86"
"INSO-2402","INSO1-85"
"INSO-2404","INSO1-249"
"INSO-2405","INSO1-66"
"INSO-2418","INSO1-78"
"INSO-2419","INSO1-151"
"INSO-2420","INSO1-84"
"INSO-2421","INSO1-248"
"INSO-2425","INSO1-96"
"INSO-2429","INSO1-247"
"INSO-243","INSO1-219"
"INSO-2430","INSO1-246"
"INSO-2431","INSO1-245"
"INSO-2432","INSO1-73"
"INSO-2433","INSO1-109"
"INSO-2434","INSO1-244"
"INSO-2435","INSO1-243"
"INSO-2436","INSO1-271"
"INSO-248","INSO1-218"
"INSO-249","INSO1-217"
"INSO-251","INSO1-216"
"INSO-252","INSO1-215"
"INSO-256","INSO1-214"
"INSO-261","INSO1-213"
"INSO-297","INSO1-147"
"INSO-298","INSO1-273"
"INSO-303","INSO1-130"
"INSO-34","INSO1-149"
"INSO-461","INSO1-129"
"INSO-466","INSO1-126"
"INSO-470","INSO1-121"
"INSO-477","INSO1-120"
"INSO-51","INSO1-110"
"INSO-517","INSO1-239"
"INSO-518","INSO1-212"
"INSO-52","INSO1-107"
"INSO-552","INSO1-123"
"INSO-600","INSO1-133"
"INSO-61","INSO1-101"
"INSO-62","INSO1-105"
"INSO-65","INSO1-111"
"INSO-68","INSO1-99"
"INSO-694","INSO1-242"
"INSO-740","INSO1-113"
"INSO-77","INSO1-116"
"INSO-79","INSO1-115"
"INSO-800","INSO1-272"
"INSO-82","INSO1-100"
"INSO-848","INSO1-103"
"INSO-851","INSO1-102"
"INSO-87","INSO1-104"
"INSO-882","INSO1-285"
"INSO-887","INSO1-108"
"INSO-889","INSO1-150"
"INSO-898","INSO1-301"
"INSO-916","INSO1-135"
"INSO-965","INSO1-136"
"INSO-97","INSO1-140"
"INSO-980","INSO1-300"
"INSO-99","INSO1-234"
