"Self","Id","Name","Description","Permissions","GeneratedAt"
"https://onemain.atlassian.net/rest/api/3/permissionscheme/10112","10112","AM Permission Scheme","","ADD_COMMENTS: projectRole; ADD_COMMENTS: applicationRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectRole; ARCHIVE_DISCOVERY_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ARCHIVE_ISSUES: group; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: projectRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: projectRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: applicationRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: applicationRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: projectRole; com.codefortynine.deep-clone-for-jira__project-permission-single: projectRole; com.eis.jira.plugins.jiradoc__SMART-INLINE-HELPER-VIEW: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-add-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-create-template-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-delete-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-edit-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-toggle-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-view-permission: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: applicationRole; CREATE_DISCOVERY_INSIGHTS: projectRole; CREATE_DISCOVERY_VIEW_COMMENTS: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: applicationRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ISSUES: projectRole; DELETE_ISSUES: group; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: applicationRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: applicationRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: applicationRole; DISCOVERY_VOTE: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: applicationRole; EDIT_ISSUES: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: applicationRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: applicationRole; EDIT_WORKFLOW: projectRole; io.tempo.jira__log-work-for-others: projectRole; io.tempo.jira__set-billable-hours: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-issue-hours: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: applicationRole; MANAGE_DISCOVERY_DELIVERY: projectRole; MANAGE_DISCOVERY_IDEA_TEMPLATES: projectRole; MANAGE_DISCOVERY_INSIGHTS: projectRole; MANAGE_DISCOVERY_VIEW_COMMENTS: projectRole; MANAGE_DISCOVERY_VIEW_FIELDS: projectRole; MANAGE_DISCOVERY_VIEWS: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: applicationRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: projectRole; MERGE_DISCOVERY_ISSUES: projectRole; MODIFY_DISCOVERY_VIEWS: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: projectRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: applicationRole; PIN_DISCOVERY_ISSUE_VIEW_FIELDS: projectRole; PUBLISH_DISCOVERY_VIEWS: projectRole; PUBLISH_PUBLIC_DISCOVERY_VIEWS: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: applicationRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: applicationRole; SET_ISSUE_SECURITY: projectRole; SHARE_DISCOVERY_VIEWS: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: applicationRole; UNARCHIVE_ISSUES: projectRole; UNARCHIVE_ISSUES: group; VIEW_AGGREGATED_DATA: projectRole; VIEW_AGGREGATED_DATA: applicationRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: applicationRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: applicationRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: applicationRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: applicationRole","2025-09-24 16:09:52"
"https://onemain.atlassian.net/rest/api/3/permissionscheme/10107","10107","Cards Permission Scheme","Default scheme for Software projects.","ADD_COMMENTS: projectRole; ADD_COMMENTS: applicationRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectRole; ARCHIVE_DISCOVERY_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: applicationRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: applicationRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: applicationRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: applicationRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: projectRole; com.codefortynine.deep-clone-for-jira__project-permission-single: projectRole; com.eis.jira.plugins.jiradoc__SMART-INLINE-HELPER-VIEW: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-add-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-create-template-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-delete-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-edit-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-toggle-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-view-permission: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: applicationRole; CREATE_DISCOVERY_INSIGHTS: projectRole; CREATE_DISCOVERY_VIEW_COMMENTS: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: applicationRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ISSUES: projectRole; DELETE_ISSUES: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: applicationRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: applicationRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: applicationRole; DISCOVERY_VOTE: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: applicationRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: applicationRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: applicationRole; EDIT_WORKFLOW: projectRole; io.tempo.jira__log-work-for-others: projectRole; io.tempo.jira__set-billable-hours: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-issue-hours: projectRole; io.tempo.jira__view-issue-hours: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: applicationRole; MANAGE_DISCOVERY_DELIVERY: projectRole; MANAGE_DISCOVERY_IDEA_TEMPLATES: projectRole; MANAGE_DISCOVERY_INSIGHTS: projectRole; MANAGE_DISCOVERY_VIEW_COMMENTS: projectRole; MANAGE_DISCOVERY_VIEW_FIELDS: projectRole; MANAGE_DISCOVERY_VIEWS: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: projectRole; MERGE_DISCOVERY_ISSUES: projectRole; MODIFY_DISCOVERY_VIEWS: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: applicationRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: applicationRole; PIN_DISCOVERY_ISSUE_VIEW_FIELDS: projectRole; PUBLISH_DISCOVERY_VIEWS: projectRole; PUBLISH_PUBLIC_DISCOVERY_VIEWS: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: applicationRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: applicationRole; SET_ISSUE_SECURITY: projectRole; SHARE_DISCOVERY_VIEWS: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: applicationRole; UNARCHIVE_ISSUES: projectRole; UNARCHIVE_ISSUES: projectRole; VIEW_AGGREGATED_DATA: projectRole; VIEW_AGGREGATED_DATA: applicationRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: applicationRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: applicationRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: applicationRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: applicationRole","2025-09-24 16:09:52"
"https://onemain.atlassian.net/rest/api/3/permissionscheme/10166","10166","CE & ME Projects Permission Scheme","","ADD_COMMENTS: projectRole; ADD_COMMENTS: projectRole; ADD_COMMENTS: applicationRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectLead; ARCHIVE_DISCOVERY_ISSUES: projectRole; ARCHIVE_ISSUES: group; ARCHIVE_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ARCHIVE_ISSUES: user; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: applicationRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: applicationRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: applicationRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: applicationRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: applicationRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: applicationRole; com.eis.jira.plugins.jiradoc__SMART-INLINE-HELPER-VIEW: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-add-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-create-template-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-delete-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-edit-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-toggle-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-view-permission: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: applicationRole; CREATE_DISCOVERY_INSIGHTS: projectRole; CREATE_DISCOVERY_VIEW_COMMENTS: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: applicationRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: group; DELETE_ALL_WORKLOGS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ISSUES: group; DELETE_ISSUES: projectRole; DELETE_ISSUES: projectRole; DELETE_ISSUES: user; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: applicationRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: applicationRole; DISCOVERY_VOTE: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_COMMENTS: group; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: applicationRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: applicationRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: applicationRole; EDIT_WORKFLOW: projectRole; io.tempo.jira__log-work-for-others: projectRole; io.tempo.jira__set-billable-hours: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-issue-hours: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: applicationRole; MANAGE_DISCOVERY_DELIVERY: projectRole; MANAGE_DISCOVERY_IDEA_TEMPLATES: projectRole; MANAGE_DISCOVERY_INSIGHTS: projectRole; MANAGE_DISCOVERY_VIEW_COMMENTS: projectRole; MANAGE_DISCOVERY_VIEW_FIELDS: projectRole; MANAGE_DISCOVERY_VIEWS: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: applicationRole; MERGE_DISCOVERY_ISSUES: projectRole; MODIFY_DISCOVERY_VIEWS: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: applicationRole; MOVE_ISSUES: group; MOVE_ISSUES: projectRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: applicationRole; PIN_DISCOVERY_ISSUE_VIEW_FIELDS: projectRole; PUBLISH_DISCOVERY_VIEWS: projectRole; PUBLISH_PUBLIC_DISCOVERY_VIEWS: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: applicationRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: applicationRole; SET_ISSUE_SECURITY: projectRole; SET_ISSUE_SECURITY: projectRole; SHARE_DISCOVERY_VIEWS: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: applicationRole; UNARCHIVE_ISSUES: group; UNARCHIVE_ISSUES: projectRole; UNARCHIVE_ISSUES: projectRole; UNARCHIVE_ISSUES: user; VIEW_AGGREGATED_DATA: projectRole; VIEW_AGGREGATED_DATA: projectRole; VIEW_AGGREGATED_DATA: applicationRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: applicationRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: applicationRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: applicationRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: applicationRole","2025-09-24 16:09:52"
"https://onemain.atlassian.net/rest/api/3/permissionscheme/10430","10430","CET: Default Permission Scheme","Default Permission Scheme, generated during External To Cloud migration. (Migrated on 23 Jul 2025 12:47 UTC)","ADD_COMMENTS: projectRole; ADD_COMMENTS: applicationRole; ADMINISTER_PROJECTS: projectRole; ARCHIVE_DISCOVERY_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: applicationRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: applicationRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: applicationRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: applicationRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: applicationRole; CREATE_DISCOVERY_INSIGHTS: projectRole; CREATE_DISCOVERY_VIEW_COMMENTS: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: applicationRole; DELETE_ALL_ATTACHMENTS: projectLead; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_COMMENTS: projectLead; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_WORKLOGS: projectLead; DELETE_ALL_WORKLOGS: projectRole; DELETE_ISSUES: projectLead; DELETE_ISSUES: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: applicationRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: applicationRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: applicationRole; DISCOVERY_VOTE: projectRole; EDIT_ALL_COMMENTS: projectLead; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_WORKLOGS: projectLead; EDIT_ALL_WORKLOGS: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: applicationRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: applicationRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: applicationRole; EDIT_WORKFLOW: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: applicationRole; MANAGE_DISCOVERY_DELIVERY: projectRole; MANAGE_DISCOVERY_IDEA_TEMPLATES: projectRole; MANAGE_DISCOVERY_INSIGHTS: projectRole; MANAGE_DISCOVERY_VIEW_COMMENTS: projectRole; MANAGE_DISCOVERY_VIEW_FIELDS: projectRole; MANAGE_DISCOVERY_VIEWS: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: applicationRole; MERGE_DISCOVERY_ISSUES: projectRole; MODIFY_DISCOVERY_VIEWS: projectRole; MODIFY_REPORTER: projectRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: applicationRole; PIN_DISCOVERY_ISSUE_VIEW_FIELDS: projectRole; PUBLISH_DISCOVERY_VIEWS: projectRole; PUBLISH_PUBLIC_DISCOVERY_VIEWS: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: applicationRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: applicationRole; SET_ISSUE_SECURITY: projectRole; SET_ISSUE_SECURITY: applicationRole; SHARE_DISCOVERY_VIEWS: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: applicationRole; UNARCHIVE_ISSUES: projectRole; VIEW_AGGREGATED_DATA: projectRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: applicationRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: applicationRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: applicationRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: applicationRole","2025-09-24 16:09:52"
"https://onemain.atlassian.net/rest/api/3/permissionscheme/10104","10104","CYB: Simplified Permission Scheme","","ADD_COMMENTS: projectRole; ADD_COMMENTS: projectRole; ADD_COMMENTS: projectRole; ADD_COMMENTS: projectRole; ADMINISTER_PROJECTS: projectRole; ADMINISTER_PROJECTS: projectRole; ARCHIVE_DISCOVERY_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ARCHIVE_ISSUES: projectRole; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: projectRole; ASSIGNABLE_USER: projectRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: projectRole; ASSIGN_ISSUES: projectRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: projectRole; BROWSE_PROJECTS: projectRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: projectRole; CLOSE_ISSUES: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-edit-permission: projectRole; com.appbox.ai.backlog.prioritization__bpn-prioritization-view-permission: projectRole; com.codefortynine.deep-clone-for-jira__project-permission-single: projectRole; com.eis.jira.plugins.jiradoc__SMART-INLINE-HELPER-VIEW: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-add-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-create-template-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-delete-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-edit-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-toggle-permission: projectRole; com.gebsun.plugins.jira.issuechecklist__issue-checklist-view-permission: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_ATTACHMENTS: projectRole; CREATE_DISCOVERY_INSIGHTS: projectRole; CREATE_DISCOVERY_VIEW_COMMENTS: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: projectRole; CREATE_ISSUES: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_ATTACHMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_COMMENTS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ALL_WORKLOGS: projectRole; DELETE_ISSUES: projectRole; DELETE_ISSUES: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_ATTACHMENTS: projectRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_COMMENTS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DELETE_OWN_WORKLOGS: projectRole; DISCOVERY_VOTE: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_COMMENTS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ALL_WORKLOGS: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUE_LAYOUT: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: projectRole; EDIT_ISSUES: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_COMMENTS: projectRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_OWN_WORKLOGS: projectRole; EDIT_WORKFLOW: projectRole; EDIT_WORKFLOW: projectRole; io.tempo.jira__log-work-for-others: projectRole; io.tempo.jira__set-billable-hours: projectRole; io.tempo.jira__view-all-worklogs: projectRole; io.tempo.jira__view-issue-hours: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: projectRole; LINK_ISSUES: projectRole; MANAGE_DISCOVERY_DELIVERY: projectRole; MANAGE_DISCOVERY_IDEA_TEMPLATES: projectRole; MANAGE_DISCOVERY_INSIGHTS: projectRole; MANAGE_DISCOVERY_VIEW_COMMENTS: projectRole; MANAGE_DISCOVERY_VIEW_FIELDS: projectRole; MANAGE_DISCOVERY_VIEWS: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_SPRINTS_PERMISSION: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_VERSIONS: projectRole; MANAGE_WATCHERS: projectRole; MANAGE_WATCHERS: projectRole; MERGE_DISCOVERY_ISSUES: projectRole; MODIFY_DISCOVERY_VIEWS: projectRole; MODIFY_REPORTER: projectRole; MODIFY_REPORTER: projectRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: projectRole; MOVE_ISSUES: projectRole; PIN_DISCOVERY_ISSUE_VIEW_FIELDS: projectRole; PUBLISH_DISCOVERY_VIEWS: projectRole; PUBLISH_PUBLIC_DISCOVERY_VIEWS: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: projectRole; RESOLVE_ISSUES: projectRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: projectRole; SCHEDULE_ISSUES: projectRole; SET_ISSUE_SECURITY: projectRole; SET_ISSUE_SECURITY: projectRole; SET_ISSUE_SECURITY: projectRole; SHARE_DISCOVERY_VIEWS: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: projectRole; TRANSITION_ISSUES: projectRole; UNARCHIVE_ISSUES: projectRole; UNARCHIVE_ISSUES: projectRole; VIEW_AGGREGATED_DATA: projectRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: projectRole; VIEW_DEV_TOOLS: projectRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_READONLY_WORKFLOW: projectRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: projectRole; VIEW_VOTERS_AND_WATCHERS: projectRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: projectRole; WORK_ON_ISSUES: projectRole","2025-09-24 16:09:52"
