"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CCT-69","https://onemain.atlassian.net/browse/CCT-69","CCT1-41","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-41","Story","Integrate Old and New Reports","CCT-14","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CCT-108","https://onemain.atlassian.net/browse/CCT-108","CCT1-69","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-69","Story","Compliance Reporting","CCT-14","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CCT-109","https://onemain.atlassian.net/browse/CCT-109","CCT1-76","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-76","Story","OneSupport Analytics and Reporting (ODS)","CCT-14","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
