"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"CCT-183","https://onemain.atlassian.net/browse/CCT-183","CCT1-86","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-86","Cloners","outward","CCT-114","https://onemain.atlassian.net/browse/CCT-114","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"CCT-184","https://onemain.atlassian.net/browse/CCT-184","CCT1-85","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-85","Cloners","outward","CCT-183","https://onemain.atlassian.net/browse/CCT-183","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"CCT-228","https://onemain.atlassian.net/browse/CCT-228","CCT1-44","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCT1-44","Cloners","outward","CCT-114","https://onemain.atlassian.net/browse/CCT-114","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
