"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"FORMS-535","https://onemain.atlassian.net/browse/FORMS-535","FORMS1-5","https://onemainfinancial-migrationsandbox.atlassian.net/browse/FORMS1-5","Cloners","outward","FORMS-343","https://onemain.atlassian.net/browse/FORMS-343","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"FORMS-537","https://onemain.atlassian.net/browse/FORMS-537","FORMS1-23","https://onemainfinancial-migrationsandbox.atlassian.net/browse/FORMS1-23","Cloners","outward","FORMS-519","https://onemain.atlassian.net/browse/FORMS-519","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
