"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"DS-391","https://onemain.atlassian.net/browse/DS-391","DS1-9","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DS1-9","Epic","Archived (Misc.)","DS-389","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DS-390","https://onemain.atlassian.net/browse/DS-390","DS1-10","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DS1-10","Epic","Done (Misc)","DS-388","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
