"SourceKey","TargetKey","LinkType","Direction","LinkedSourceKey","Error","ErrorDetails","SourceURL","TargetURL"
"PLAQ-186","PLAQ1-9","Dependency","outward","PLAQ-248","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/PLAQ-186","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PLAQ1-9"
"PLAQ-188","PLAQ1-11","Dependency","outward","PLAQ-248","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/PLAQ-188","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PLAQ1-11"
"PLAQ-248","PLAQ1-10","Dependency","inward","PLAQ-186","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/PLAQ-248","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PLAQ1-10"
"PLAQ-248","PLAQ1-10","Dependency","inward","PLAQ-188","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/PLAQ-248","https://onemainfinancial-migrationsandbox.atlassian.net/browse/PLAQ1-10"
