"SourceKey","TargetKey","LinkType","Direction","LinkedSourceKey","Error","ErrorDetails","SourceURL","TargetURL"
"ERD-447","ERDTEST-21","Deployment","outward","ERD-987","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/ERD-447","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERDTEST-21"
"ERD-476","ERDTEST-84","migration_parent","inward","ERD-529","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/ERD-476","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERDTEST-84"
"ERD-529","ERDTEST-27","migration_parent","outward","ERD-476","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/ERD-529","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERDTEST-27"
"ERD-987","ERDTEST-34","Deployment","inward","ERD-447","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/ERD-987","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERDTEST-34"
