"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"ERD-949","https://onemain.atlassian.net/browse/ERD-949","ERD1-14","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERD1-14","Cloners","outward","ERD-858","https://onemain.atlassian.net/browse/ERD-858","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"ERD-974","https://onemain.atlassian.net/browse/ERD-974","ERD1-67","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERD1-67","Cloners","outward","ERD-883","https://onemain.atlassian.net/browse/ERD-883","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"ERD-975","https://onemain.atlassian.net/browse/ERD-975","ERD1-112","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ERD1-112","Cloners","outward","ERD-884","https://onemain.atlassian.net/browse/ERD-884","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
