"SourceKey","TargetKey"
"CTGR-686","CTGR1-174"
"CTGR-687","CTGR1-175"
"CTGR-688","CTGR1-176"
"CTGR-689","CTGR1-177"
"CTGR-697","CTGR1-178"
"CTGR-701","CTGR1-179"
"CTGR-702","CTGR1-180"
"CTGR-703","CTGR1-46"
"CTGR-704","CTGR1-183"
"CTGR-707","CTGR1-182"
"CTGR-710","CTGR1-186"
"CTGR-711","CTGR1-9"
"CTGR-712","CTGR1-185"
"CTGR-713","CTGR1-169"
"CTGR-714","CTGR1-181"
"CTGR-715","CTGR1-167"
"CTGR-716","CTGR1-166"
"CTGR-717","CTGR1-152"
"CTGR-718","CTGR1-168"
"CTGR-719","CTGR1-154"
"CTGR-721","CTGR1-155"
"CTGR-722","CTGR1-156"
"CTGR-76","CTGR1-89"
"CTGR-77","CTGR1-9"
"CTGR-85","CTGR1-86"
"CTGR-86","CTGR1-85"
