"id","name","self"
"10469","DW - DS/SF Team Member Default","https://onemain.atlassian.net/rest/api/3/dashboard/10469"
"10399","E-2025.07 QE Automation Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10399"
"11110","E-2025.08 HARDENING: QE Automation Regression","https://onemain.atlassian.net/rest/api/3/dashboard/11110"
"10381","E-2025.08 QE Automation Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10381"
"10502","E-sign/Doc gen release dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10502"
"11384","EA and TCA ""In-Progress"" Jira Issues","https://onemain.atlassian.net/rest/api/3/dashboard/11384"
"11243","EA ETGB Metrics Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11243"
"10972","Early Release Detection Efforts","https://onemain.atlassian.net/rest/api/3/dashboard/10972"
"11287","ECM Team 1 - App disputes","https://onemain.atlassian.net/rest/api/3/dashboard/11287"
"11221","EDME Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11221"
"13680","EDME-Epics Status Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/13680"
"10671","Emerging Tech: Sprint Dashboard EMT-2022","https://onemain.atlassian.net/rest/api/3/dashboard/10671"
"10323","Emerging Tech: Sprint Dashboard EMT-2022-02-R2D2","https://onemain.atlassian.net/rest/api/3/dashboard/10323"
"10537","Emerging Tech: Sprint Dashboard EMT-2022-03-Lasso","https://onemain.atlassian.net/rest/api/3/dashboard/10537"
"10570","Emerging Tech: Sprint Dashboard EMT-2022-05-Neo","https://onemain.atlassian.net/rest/api/3/dashboard/10570"
"10619","Emerging Tech: Sprint Dashboard EMT-2022-06-Ripley","https://onemain.atlassian.net/rest/api/3/dashboard/10619"
"10635","Emerging Tech: Sprint Dashboard EMT-2022-07-Baymax","https://onemain.atlassian.net/rest/api/3/dashboard/10635"
"10664","Emerging Tech: Sprint Dashboard EMT-2022-08-Gru","https://onemain.atlassian.net/rest/api/3/dashboard/10664"
"10695","Emerging Tech: Sprint Dashboard EMT-2022-09-Mando","https://onemain.atlassian.net/rest/api/3/dashboard/10695"
"10714","Emerging Tech: Sprint Dashboard EMT-2022-10-HAL","https://onemain.atlassian.net/rest/api/3/dashboard/10714"
"10732","Emerging Tech: Sprint Dashboard EMT-2022-11-Groot","https://onemain.atlassian.net/rest/api/3/dashboard/10732"
"10758","Emerging Tech: Sprint Dashboard EMT-2022-12-Rocket","https://onemain.atlassian.net/rest/api/3/dashboard/10758"
"10765","Emerging Tech: Sprint Dashboard EMT-2022-13-Beta","https://onemain.atlassian.net/rest/api/3/dashboard/10765"
"10551","Emerging Tech: Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10551"
"13779","ENGOPS - All Issues","https://onemain.atlassian.net/rest/api/3/dashboard/13779"
"11003","Ensemble 2.0 Tracker","https://onemain.atlassian.net/rest/api/3/dashboard/11003"
"10468","Enterprise Services Turnover (Tasks)","https://onemain.atlassian.net/rest/api/3/dashboard/10468"
"10693","Enterprise Services Turnover V2","https://onemain.atlassian.net/rest/api/3/dashboard/10693"
"11173","EO-153 Build and Configure End to-End Test & Demo Environment (Servicing) Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11173"
"11188","EO-171 Repurpose Integration (ICEINT01) for Servicing Lane Testing Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11188"
"10341","EOCC","https://onemain.atlassian.net/rest/api/3/dashboard/10341"
"10126","Epic Reporting Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10126"
"10402","Epics I'm Watching","https://onemain.atlassian.net/rest/api/3/dashboard/10402"
"10408","Epics I'm Watching (Backlog)","https://onemain.atlassian.net/rest/api/3/dashboard/10408"
"11393","EPMC - Security Updates Pending EDME (EPMC-116)","https://onemain.atlassian.net/rest/api/3/dashboard/11393"
"11392","EPMC - Unsupported Application Remediation Project (EPMC-117)","https://onemain.atlassian.net/rest/api/3/dashboard/11392"
"11312","EPMC Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11312"
"11090","ER Dashboard- July Release","https://onemain.atlassian.net/rest/api/3/dashboard/11090"
"11411","ERC Dashboard ","https://onemain.atlassian.net/rest/api/3/dashboard/11411"
"11138","ERC Deployment Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11138"
"11139","ERC Deployment Dashboard 2","https://onemain.atlassian.net/rest/api/3/dashboard/11139"
"11323","ERC Epics and Children Status","https://onemain.atlassian.net/rest/api/3/dashboard/11323"
"11042","ERC_Tracking","https://onemain.atlassian.net/rest/api/3/dashboard/11042"
"11410","Erin - INEN Issue Parent View","https://onemain.atlassian.net/rest/api/3/dashboard/11410"
"10527","ES - Detailed Release Status Check","https://onemain.atlassian.net/rest/api/3/dashboard/10527"
"10224","ESDL Team","https://onemain.atlassian.net/rest/api/3/dashboard/10224"
"10306","ESYS - Project Review Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10306"
"10864","ESYS - Project Review Dashboard (MODIFIED)","https://onemain.atlassian.net/rest/api/3/dashboard/10864"
"10526","ESYS - Release Prep Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10526"
"10348","ESYS - SQL Dev Detail","https://onemain.atlassian.net/rest/api/3/dashboard/10348"
"10511","ESYS - SQL Dev Detail - Paul","https://onemain.atlassian.net/rest/api/3/dashboard/10511"
"10228","Example Bug Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10228"
"11094","Example of how to use Simple Search Gadget","https://onemain.atlassian.net/rest/api/3/dashboard/11094"
"10251","Experian PowerCurve - Golden Image Strategy","https://onemain.atlassian.net/rest/api/3/dashboard/10251"
"11396","Experimental dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11396"
"10878","FDC - All Open Issues (By Workstream)","https://onemain.atlassian.net/rest/api/3/dashboard/10878"
"10766","FDC Defects - Branch Offramp","https://onemain.atlassian.net/rest/api/3/dashboard/10766"
"10109","FE Development Manager's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10109"
"10560","Feb 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10560"
"10293","Field Reporting Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10293"
"10281","Finance - Release","https://onemain.atlassian.net/rest/api/3/dashboard/10281"
"10792","Finance SCRUM","https://onemain.atlassian.net/rest/api/3/dashboard/10792"
"10294","Finance Systems Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10294"
"11355","Frontend Release Tracker","https://onemain.atlassian.net/rest/api/3/dashboard/11355"
"10930","FTR Bug and Defect Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10930"
"10945","FTR Defect Dashboard_Sada","https://onemain.atlassian.net/rest/api/3/dashboard/10945"
"10877","FTR MVP-1 Dashboard ","https://onemain.atlassian.net/rest/api/3/dashboard/10877"
"10925","FTR Routing Stories (Ready for Test)","https://onemain.atlassian.net/rest/api/3/dashboard/10925"
"11997","GEN AI Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11997"
"10202","Group 1 Migration Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10202"
"13519","HCL Leap To Power Platform","https://onemain.atlassian.net/rest/api/3/dashboard/13519"
"11268","IAM-2024 Adhoc Requests (Epic: IAM-1585)","https://onemain.atlassian.net/rest/api/3/dashboard/11268"
"11419","IAM-Jira Issues Status by Assignee ","https://onemain.atlassian.net/rest/api/3/dashboard/11419"
"11314","IAM-Okta Onboarding Tickets for IAM Engineering","https://onemain.atlassian.net/rest/api/3/dashboard/11314"
"12195","IBM i Platform Remediation","https://onemain.atlassian.net/rest/api/3/dashboard/12195"
"10295","ICEINT01 QC Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10295"
"10388","Identity Management Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10388"
"11333","Increment 1B Story Progress","https://onemain.atlassian.net/rest/api/3/dashboard/11333"
"11365","Increment 1B Story Progress Comparison","https://onemain.atlassian.net/rest/api/3/dashboard/11365"
"11177","INEN - All Epics Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11177"
"10982","INEN - Tickets with hours for Iteration Start","https://onemain.atlassian.net/rest/api/3/dashboard/10982"
"11294","INEN Turnover (Tasks)","https://onemain.atlassian.net/rest/api/3/dashboard/11294"
"12228","INEN Turnover Current ERC","https://onemain.atlassian.net/rest/api/3/dashboard/12228"
"11425","INEN-Aged Jira Issues","https://onemain.atlassian.net/rest/api/3/dashboard/11425"
"11342","INEN-All Done/Completed Epics","https://onemain.atlassian.net/rest/api/3/dashboard/11342"
"11400","INEN-All Epics Status ","https://onemain.atlassian.net/rest/api/3/dashboard/11400"
"11031","INEN-BAS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11031"
"11196","INEN-Build Epics","https://onemain.atlassian.net/rest/api/3/dashboard/11196"
"11329","INEN-Build vs Run Epics","https://onemain.atlassian.net/rest/api/3/dashboard/11329"
"11032","INEN-Consolidated Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11032"
"11044","INEN-DBA Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11044"
"11152","INEN-ICS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11152"
"11421","INEN-Jira Issues Status by Assignee ","https://onemain.atlassian.net/rest/api/3/dashboard/11421"
"11154","INEN-PAS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11154"
"11015","INEN-PDS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11015"
"11156","INEN-ZCS Dashboard ","https://onemain.atlassian.net/rest/api/3/dashboard/11156"
"13219","INSO - FixVersions","https://onemain.atlassian.net/rest/api/3/dashboard/13219"
"10576","Insurance Related Work","https://onemain.atlassian.net/rest/api/3/dashboard/10576"
"10466","Integrated dashboard for Cybersecurity","https://onemain.atlassian.net/rest/api/3/dashboard/10466"
"10129","Internal Content Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10129"
"12262","INTG-Mule to Openshift Overview","https://onemain.atlassian.net/rest/api/3/dashboard/12262"
"11217","Issuelink Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11217"
"10344","James' Dashboard ","https://onemain.atlassian.net/rest/api/3/dashboard/10344"
"10163","Jira Governance Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10163"
"12327","Jira Migration & Rollout","https://onemain.atlassian.net/rest/api/3/dashboard/12327"
"11331","Jira Standardization Rollout","https://onemain.atlassian.net/rest/api/3/dashboard/11331"
"10279","John Newton's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10279"
"10725","JPA Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10725"
"10795","July 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10795"
"10762","July 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10762"
"10759","July 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10759"
"10763","June 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10763"
"10709","June 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10709"
"10710","June 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10710"
"10996","June 23 Rls Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10996"
"10992","June 23 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10992"
"10684","June_sada_test","https://onemain.atlassian.net/rest/api/3/dashboard/10684"
"10545","KTA Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10545"
"11216","L3 Team work","https://onemain.atlassian.net/rest/api/3/dashboard/11216"
"11034","LAS, SEN, ORL, PAY, & COL Backlog","https://onemain.atlassian.net/rest/api/3/dashboard/11034"
"10409","Laura's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10409"
"11318","Law Coding Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11318"
"11305","Leon - Loan Accounting System Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11305"
"10514","Leon Poindexter's Default Dashboard for Developers","https://onemain.atlassian.net/rest/api/3/dashboard/10514"
"11176","Light Box and Activate Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11176"
"11041","Loan Accounting System Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11041"
"10483","Lok Bahadur Shrestha's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10483"
"10115","Loop for Dealertrack and Currency","https://onemain.atlassian.net/rest/api/3/dashboard/10115"
"11136","LOS-STatus","https://onemain.atlassian.net/rest/api/3/dashboard/11136"
"10369","Lydi Ann Alldredge Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10369"
"11284","Lyndsee's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11284"
"13614","Mabl Test Automation | Channel","https://onemain.atlassian.net/rest/api/3/dashboard/13614"
"12956","Mabl Test Automation | Experience","https://onemain.atlassian.net/rest/api/3/dashboard/12956"
"12955","Mabl Test Automation | Lanes","https://onemain.atlassian.net/rest/api/3/dashboard/12955"
"13845","Mabl Test Automation | NFR","https://onemain.atlassian.net/rest/api/3/dashboard/13845"
"13449","Mabl Test Automation | Regression","https://onemain.atlassian.net/rest/api/3/dashboard/13449"
"13086","MainStreet Migration To SharePoint","https://onemain.atlassian.net/rest/api/3/dashboard/13086"
"10213","Manager Default Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10213"
"10665","March 13th, 2022 Release Vs April 10th, 2022 Release","https://onemain.atlassian.net/rest/api/3/dashboard/10665"
"10670","March 13th, 2022 Release Vs April 10th, 2022 Release, Lane capabilities","https://onemain.atlassian.net/rest/api/3/dashboard/10670"
"10598","March 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10598"
"10452","March 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10452"
"10394","March 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10394"
"10977","March 23 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10977"
"10969","March 23 Rls Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10969"
"10965","March 23 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10965"
"11091","MarComm Kanban Epic Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11091"
"11766","Marketing Execution","https://onemain.atlassian.net/rest/api/3/dashboard/11766"
"11043","MarTech Assignments","https://onemain.atlassian.net/rest/api/3/dashboard/11043"
"11025","MarTech Campaign Deployment","https://onemain.atlassian.net/rest/api/3/dashboard/11025"
"10986","MarTech Campaign Scrum Dashboard - OLD- Do not use","https://onemain.atlassian.net/rest/api/3/dashboard/10986"
"10933","MarTech Non Campaign Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10933"
"10335","Matt's UAT board ","https://onemain.atlassian.net/rest/api/3/dashboard/10335"
"10711","May 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10711"
"10653","May 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10653"
"10655","May 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10655"
"10661","May Release Summary (R56)","https://onemain.atlassian.net/rest/api/3/dashboard/10661"
"12657","MES 2025 Sprint 12","https://onemain.atlassian.net/rest/api/3/dashboard/12657"
"12756","MES 2025 Sprint 13","https://onemain.atlassian.net/rest/api/3/dashboard/12756"
"11301","Migration Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11301"
"11065","Mobile","https://onemain.atlassian.net/rest/api/3/dashboard/11065"
"10002","Mobile Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10002"
"10487","Mockup Test Dashboard - ACQ","https://onemain.atlassian.net/rest/api/3/dashboard/10487"
"10543","Monthly Project Tracking","https://onemain.atlassian.net/rest/api/3/dashboard/10543"
"10896","MPP","https://onemain.atlassian.net/rest/api/3/dashboard/10896"
"11147","Mule Openshift Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11147"
"10393","MuleSoft Backlog Trend","https://onemain.atlassian.net/rest/api/3/dashboard/10393"
"10157","MVP 1.1.1","https://onemain.atlassian.net/rest/api/3/dashboard/10157"
"10249","MVP 1.2","https://onemain.atlassian.net/rest/api/3/dashboard/10249"
"10182","MVP1 scope","https://onemain.atlassian.net/rest/api/3/dashboard/10182"
"10952","My  JIRA Assignments","https://onemain.atlassian.net/rest/api/3/dashboard/10952"
"10122","My Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10122"
"10155","My Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10155"
"10345","Nathan's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10345"
"11366","Next Gen Apps","https://onemain.atlassian.net/rest/api/3/dashboard/11366"
"10854","Non OREN Insurance Deliverables","https://onemain.atlassian.net/rest/api/3/dashboard/10854"
"10909","Nov22 Rls Collection Worklist Defects","https://onemain.atlassian.net/rest/api/3/dashboard/10909"
"10894","November 2022 Release Dashboard by Grids","https://onemain.atlassian.net/rest/api/3/dashboard/10894"
"10887","November 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10887"
"10889","November 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10889"
"11064","OAm","https://onemain.atlassian.net/rest/api/3/dashboard/11064"
"10751","OAM Servicing Vertical Lane Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10751"
"10888","OCT 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10888"
"10838","October 2022 Release Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10838"
"10870","October 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10870"
"10871","October 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10871"
"10175","OKTA Team","https://onemain.atlassian.net/rest/api/3/dashboard/10175"
"10138","OMF Cards - Risks","https://onemain.atlassian.net/rest/api/3/dashboard/10138"
"10146","OMF Cards - Risks, Infrastructure","https://onemain.atlassian.net/rest/api/3/dashboard/10146"
"13020","OneApp 2025 Feature Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/13020"
"10519"," Operational & Cybersecurity Resilience","https://onemain.atlassian.net/rest/api/3/dashboard/10519"
"10210","Operational Excellence Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10210"
"10200","Operational Improvements, Security Remediations, Synthetic Transactions","https://onemain.atlassian.net/rest/api/3/dashboard/10200"
"11027","Operations Support - Ticket Analytics","https://onemain.atlassian.net/rest/api/3/dashboard/11027"
"11484","Ops PLOS Active Sprint Views","https://onemain.atlassian.net/rest/api/3/dashboard/11484"
"11072","Optimize the Apply Funnel","https://onemain.atlassian.net/rest/api/3/dashboard/11072"
"10274","ORC - Closing Sprint Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10274"
"10944","OREN Epics by Requesting Department","https://onemain.atlassian.net/rest/api/3/dashboard/10944"
"10885","OREN Insurance Deliverables","https://onemain.atlassian.net/rest/api/3/dashboard/10885"
"10937","ORI - Epics/Stories Completed ","https://onemain.atlassian.net/rest/api/3/dashboard/10937"
"10757","ORI - Lane Backlog Health (ORIG, ORC, ORS only)","https://onemain.atlassian.net/rest/api/3/dashboard/10757"
"10770","ORI - Production Bugs","https://onemain.atlassian.net/rest/api/3/dashboard/10770"
"10266","ORIG - Verifications Sprint Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10266"
"10825","Orig Lane Epic Tracking Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10825"
"11161","Origination - Closing Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11161"
"11203","Origination - Enhancement Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11203"
"11290","Origination - LSE4ORL Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11290"
"11412","Origination - LSE4ORL Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11412"
"11304","Origination - ORL_Verification Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11304"
"11426","Origination - Team Phoenix Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11426"
"11480","Origination - Team Polaris Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11480"
"10451","Origination Epics Needing Review","https://onemain.atlassian.net/rest/api/3/dashboard/10451"
"11082","Origination- AJ1","https://onemain.atlassian.net/rest/api/3/dashboard/11082"
"11079","Origination- AJ2","https://onemain.atlassian.net/rest/api/3/dashboard/11079"
"11077","Origination- Closing","https://onemain.atlassian.net/rest/api/3/dashboard/11077"
"11078","Origination- Enhancements","https://onemain.atlassian.net/rest/api/3/dashboard/11078"
"10699","Originations - Enhancements","https://onemain.atlassian.net/rest/api/3/dashboard/10699"
"11181","Originations - ESYS - Release Prep Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11181"
"10149","Originations - Pending Closure","https://onemain.atlassian.net/rest/api/3/dashboard/10149"
"11269","Originations - Sales Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11269"
"11454","Originations - Time in Status","https://onemain.atlassian.net/rest/api/3/dashboard/11454"
"10102","Originations Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10102"
"10116","Originations Development Manager's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10116"
"10112","Originations devs","https://onemain.atlassian.net/rest/api/3/dashboard/10112"
"10622","Originations Enhancement Board","https://onemain.atlassian.net/rest/api/3/dashboard/10622"
"11260","Originations Sprint User workloads","https://onemain.atlassian.net/rest/api/3/dashboard/11260"
"10637","Originations VT-Enhancements","https://onemain.atlassian.net/rest/api/3/dashboard/10637"
"11074","Originations- sales","https://onemain.atlassian.net/rest/api/3/dashboard/11074"
"11076","Originations- Verifications","https://onemain.atlassian.net/rest/api/3/dashboard/11076"
"13351","Originations: Tech Debt & Enablement Backlog Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/13351"
"11014","ORL - AJ1 & AJ2 Ticket List","https://onemain.atlassian.net/rest/api/3/dashboard/11014"
"10975","ORL - Sprint Burndown Chart","https://onemain.atlassian.net/rest/api/3/dashboard/10975"
"10976","ORL - Sprint Review / Exit","https://onemain.atlassian.net/rest/api/3/dashboard/10976"
"11007","ORL - Stakeholder Backlog View (do not use)","https://onemain.atlassian.net/rest/api/3/dashboard/11007"
"11096","ORL Backlog Health - Open Sprints","https://onemain.atlassian.net/rest/api/3/dashboard/11096"
"11080","ORL Backlog Health - PBIs Created or Updated in Last 90 days","https://onemain.atlassian.net/rest/api/3/dashboard/11080"
"11085","ORL Project - Open Originations Defects (Defects occurring in ICEINT, QA01, QA03)","https://onemain.atlassian.net/rest/api/3/dashboard/11085"
"11297","ORL Release Manifest","https://onemain.atlassian.net/rest/api/3/dashboard/11297"
"11098","ORL Team Highlights","https://onemain.atlassian.net/rest/api/3/dashboard/11098"
"10974","ORL-All Teams Burndown","https://onemain.atlassian.net/rest/api/3/dashboard/10974"
"10967","ORL-Sprint Health for All Journey Teams Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10967"
"10971","ORL-Sprint Planning","https://onemain.atlassian.net/rest/api/3/dashboard/10971"
"10984","ORL-Verifications Team dashboard (in development)","https://onemain.atlassian.net/rest/api/3/dashboard/10984"
"10708","ORS - Sales Sprint Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10708"
"10243","OSD Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10243"
"12558","OTel Adoption","https://onemain.atlassian.net/rest/api/3/dashboard/12558"
"10485","Other Requests Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10485"
"11182","Palo/AWS Firewall Implementation Dashboard  (CNSS-1712)","https://onemain.atlassian.net/rest/api/3/dashboard/11182"
"10691","PAN - SRE","https://onemain.atlassian.net/rest/api/3/dashboard/10691"
"11008","Patrick's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11008"
"11061","Payment Current Tracker ","https://onemain.atlassian.net/rest/api/3/dashboard/11061"
"11105","Payment Dashboard (Team 1)","https://onemain.atlassian.net/rest/api/3/dashboard/11105"
"11375","Payment Dashboard (Team 2)","https://onemain.atlassian.net/rest/api/3/dashboard/11375"
"11373","Payment Vertical Story Tracking Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11373"
"11067","Payments","https://onemain.atlassian.net/rest/api/3/dashboard/11067"
"12855","PDS Assignee Allocation","https://onemain.atlassian.net/rest/api/3/dashboard/12855"
"11374","PDS Jira Issues by Reporter","https://onemain.atlassian.net/rest/api/3/dashboard/11374"
"11457","PDS-Jira Issue List","https://onemain.atlassian.net/rest/api/3/dashboard/11457"
"11401","PE Key Initiatives Health ","https://onemain.atlassian.net/rest/api/3/dashboard/11401"
"11255","PIE - CENG 2024 Sprint 1","https://onemain.atlassian.net/rest/api/3/dashboard/11255"
"11349","PIE - CENG 2024 Sprint 10","https://onemain.atlassian.net/rest/api/3/dashboard/11349"
"11360","PIE - CENG 2024 Sprint 11","https://onemain.atlassian.net/rest/api/3/dashboard/11360"
"11361","PIE - CENG 2024 Sprint 12","https://onemain.atlassian.net/rest/api/3/dashboard/11361"
"11370","PIE - CENG 2024 Sprint 13","https://onemain.atlassian.net/rest/api/3/dashboard/11370"
"11376","PIE - CENG 2024 Sprint 14","https://onemain.atlassian.net/rest/api/3/dashboard/11376"
"11390","PIE - CENG 2024 Sprint 15","https://onemain.atlassian.net/rest/api/3/dashboard/11390"
"11397","PIE - CENG 2024 Sprint 16","https://onemain.atlassian.net/rest/api/3/dashboard/11397"
"11417","PIE - CENG 2024 Sprint 17","https://onemain.atlassian.net/rest/api/3/dashboard/11417"
"11418","PIE - CENG 2024 Sprint 18","https://onemain.atlassian.net/rest/api/3/dashboard/11418"
"11440","PIE - CENG 2024 Sprint 19","https://onemain.atlassian.net/rest/api/3/dashboard/11440"
"11266","PIE - CENG 2024 Sprint 2","https://onemain.atlassian.net/rest/api/3/dashboard/11266"
"11441","PIE - CENG 2024 Sprint 20","https://onemain.atlassian.net/rest/api/3/dashboard/11441"
"11449","PIE - CENG 2024 Sprint 21","https://onemain.atlassian.net/rest/api/3/dashboard/11449"
"11455","PIE - CENG 2024 Sprint 22","https://onemain.atlassian.net/rest/api/3/dashboard/11455"
"11466","PIE - CENG 2024 Sprint 23","https://onemain.atlassian.net/rest/api/3/dashboard/11466"
"11485","PIE - CENG 2024 Sprint 24","https://onemain.atlassian.net/rest/api/3/dashboard/11485"
"11486","PIE - CENG 2024 Sprint 25","https://onemain.atlassian.net/rest/api/3/dashboard/11486"
"11487","PIE - CENG 2024 Sprint 26","https://onemain.atlassian.net/rest/api/3/dashboard/11487"
"11279","PIE - CENG 2024 Sprint 3","https://onemain.atlassian.net/rest/api/3/dashboard/11279"
"11288","PIE - CENG 2024 Sprint 4","https://onemain.atlassian.net/rest/api/3/dashboard/11288"
"11298","PIE - CENG 2024 Sprint 5","https://onemain.atlassian.net/rest/api/3/dashboard/11298"
"11321","PIE - CENG 2024 Sprint 6","https://onemain.atlassian.net/rest/api/3/dashboard/11321"
"11322","PIE - CENG 2024 Sprint 7","https://onemain.atlassian.net/rest/api/3/dashboard/11322"
"11326","PIE - CENG 2024 Sprint 8","https://onemain.atlassian.net/rest/api/3/dashboard/11326"
"11340","PIE - CENG 2024 Sprint 9","https://onemain.atlassian.net/rest/api/3/dashboard/11340"
