"SourceKey","TargetKey"
"CNE-3375","CNE1-201"
"CNE-3376","CNE1-175"
"CNE-3380","CNE1-188"
"CNE-3381","CNE1-174"
"CNE-3382","CNE1-158"
"CNE-3385","CNE1-146"
"CNE-3386","CNE1-147"
"CNE-3387","CNE1-148"
"CNE-3388","CNE1-149"
"CNE-3390","CNE1-150"
"CNE-3391","CNE1-151"
"CNE-3392","CNE1-20"
"CNE-3485","CNE1-152"
"CNE-3486","CNE1-153"
"CNE-3498","CNE1-154"
"CNE-3501","CNE1-32"
"CNE-3503","CNE1-48"
"CNE-3505","CNE1-55"
"CNE-3506","CNE1-46"
"CNE-3507","CNE1-155"
"CNE-3508","CNE1-156"
"CNE-3509","CNE1-157"
"CNE-3512","CNE1-159"
"CNE-3513","CNE1-172"
"CNE-3514","CNE1-160"
"CNE-3516","CNE1-28"
"CNE-3517","CNE1-26"
"CNE-3518","CNE1-161"
"CNE-3519","CNE1-27"
"CNE-3523","CNE1-12"
"CNE-3525","CNE1-162"
"CNE-3526","CNE1-9"
"CNE-3527","CNE1-24"
"CNE-3528","CNE1-25"
"CNE-3529","CNE1-163"
"CNE-3530","CNE1-164"
"CNE-3531","CNE1-165"
"CNE-3532","CNE1-166"
"CNE-3533","CNE1-167"
"CNE-3534","CNE1-169"
"CNE-3536","CNE1-10"
"CNE-3537","CNE1-218"
"CNE-3538","CNE1-171"
"CNE-3539","CNE1-170"
"CNE-3540","CNE1-173"
"CNE-3541","CNE1-203"
"CNE-3542","CNE1-205"
"CNE-3543","CNE1-230"
"CNE-3545","CNE1-231"
"CNE-3546","CNE1-219"
"CNE-3547","CNE1-219"
"CNE-3548","CNE1-37"
"CNE-3549","CNE1-38"
"CNE-3550","CNE1-39"
"CNE-3551","CNE1-237"
"CNE-3552","CNE1-40"
"CNE-3554","CNE1-229"
"CNE-3555","CNE1-42"
"CNE-3557","CNE1-43"
"CNE-3558","CNE1-176"
"CNE-3559","CNE1-91"
"CNE-3561","CNE1-239"
"CNE-3562","CNE1-240"
"CNE-3563","CNE1-243"
"CNE-3564","CNE1-228"
"CNE-3570","CNE1-215"
"CNE-3571","CNE1-50"
"CNE-3572","CNE1-206"
"CNE-3573","CNE1-210"
"CNE-3574","CNE1-265"
"CNE-3575","CNE1-266"
"CNE-3576","CNE1-267"
