"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CNE-1632","https://onemain.atlassian.net/browse/CNE-1632","CNE1-11","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CNE1-11","Epic","Campus Connectivity Transformation","CNE-1633","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CNE-3354","https://onemain.atlassian.net/browse/CNE-3354","CNE1-16","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CNE1-16","Epic","Create automation workflow to replace Firemon for Firewall Requests","CNE-1633","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
