"SourceKey","TargetKey"
"INTG-1419","INTG1-395"
"INTG-1420","INTG1-394"
"INTG-1421","INTG1-393"
"INTG-1422","INTG1-392"
"INTG-1423","INTG1-391"
"INTG-1427","INTG1-410"
"INTG-1428","INTG1-411"
"INTG-1429","INTG1-412"
"INTG-1430","INTG1-413"
"INTG-1433","INTG1-433"
"INTG-1434","INTG1-432"
"INTG-1436","INTG1-431"
"INTG-1437","INTG1-430"
"INTG-1438","INTG1-429"
"INTG-1439","INTG1-428"
"INTG-1443","INTG1-427"
"INTG-1444","INTG1-426"
"INTG-1445","INTG1-425"
"INTG-1447","INTG1-434"
"INTG-1448","INTG1-424"
"INTG-1450","INTG1-422"
"INTG-1452","INTG1-421"
"INTG-1457","INTG1-420"
"INTG-1458","INTG1-419"
"INTG-1459","INTG1-418"
"INTG-1460","INTG1-417"
"INTG-1461","INTG1-416"
"INTG-1462","INTG1-415"
"INTG-1463","INTG1-296"
"INTG-1464","INTG1-297"
"INTG-1465","INTG1-388"
"INTG-1466","INTG1-295"
"INTG-1467","INTG1-262"
"INTG-1468","INTG1-185"
"INTG-1469","INTG1-184"
"INTG-1470","INTG1-183"
"INTG-1471","INTG1-182"
"INTG-1472","INTG1-181"
"INTG-1473","INTG1-163"
"INTG-1474","INTG1-362"
"INTG-1475","INTG1-361"
"INTG-1476","INTG1-360"
"INTG-1477","INTG1-359"
"INTG-1478","INTG1-358"
"INTG-1479","INTG1-357"
"INTG-1480","INTG1-356"
"INTG-1481","INTG1-355"
"INTG-1482","INTG1-354"
"INTG-1483","INTG1-353"
"INTG-1485","INTG1-352"
"INTG-1486","INTG1-351"
"INTG-1487","INTG1-350"
"INTG-1488","INTG1-349"
"INTG-1489","INTG1-348"
"INTG-1490","INTG1-347"
"INTG-1491","INTG1-346"
"INTG-1492","INTG1-345"
"INTG-1493","INTG1-344"
"INTG-1495","INTG1-363"
"INTG-1497","INTG1-364"
"INTG-1498","INTG1-365"
"INTG-1499","INTG1-366"
"INTG-1501","INTG1-386"
"INTG-1502","INTG1-385"
"INTG-1503","INTG1-384"
"INTG-1505","INTG1-383"
"INTG-1506","INTG1-382"
"INTG-1509","INTG1-381"
"INTG-1510","INTG1-380"
"INTG-1511","INTG1-379"
"INTG-1512","INTG1-378"
"INTG-1513","INTG1-387"
"INTG-1514","INTG1-377"
"INTG-1515","INTG1-375"
"INTG-1517","INTG1-374"
"INTG-1518","INTG1-373"
"INTG-1519","INTG1-372"
"INTG-1520","INTG1-371"
"INTG-1521","INTG1-370"
"INTG-1522","INTG1-369"
"INTG-1523","INTG1-368"
"INTG-1524","INTG1-367"
"INTG-1537","INTG1-343"
"INTG-1545","INTG1-342"
"INTG-1546","INTG1-341"
"INTG-1547","INTG1-318"
"INTG-1548","INTG1-316"
"INTG-1549","INTG1-315"
"INTG-1550","INTG1-314"
"INTG-1551","INTG1-313"
"INTG-1552","INTG1-312"
"INTG-1553","INTG1-311"
"INTG-1554","INTG1-310"
"INTG-1555","INTG1-309"
"INTG-1556","INTG1-308"
"INTG-1557","INTG1-307"
"INTG-1559","INTG1-306"
"INTG-1569","INTG1-128"
"INTG-1585","INTG1-305"
"INTG-1589","INTG1-127"
"INTG-1599","INTG1-304"
"INTG-1600","INTG1-303"
"INTG-1606","INTG1-120"
"INTG-1607","INTG1-302"
"INTG-1608","INTG1-119"
"INTG-1609","INTG1-301"
"INTG-1612","INTG1-300"
"INTG-1613","INTG1-299"
"INTG-1614","INTG1-298"
"INTG-1615","INTG1-317"
"INTG-1616","INTG1-319"
"INTG-1617","INTG1-340"
"INTG-1621","INTG1-320"
"INTG-1622","INTG1-339"
"INTG-1623","INTG1-117"
"INTG-1624","INTG1-338"
"INTG-1625","INTG1-337"
"INTG-1626","INTG1-336"
"INTG-1627","INTG1-335"
"INTG-1628","INTG1-334"
"INTG-1629","INTG1-333"
"INTG-1630","INTG1-332"
"INTG-1632","INTG1-331"
"INTG-1633","INTG1-330"
"INTG-1637","INTG1-129"
"INTG-1638","INTG1-329"
"INTG-1639","INTG1-328"
"INTG-1640","INTG1-327"
"INTG-1641","INTG1-326"
"INTG-1643","INTG1-325"
"INTG-1644","INTG1-324"
"INTG-1645","INTG1-323"
"INTG-1647","INTG1-322"
"INTG-1648","INTG1-130"
"INTG-1649","INTG1-321"
"INTG-1650","INTG1-376"
"INTG-1651","INTG1-389"
"INTG-1652","INTG1-459"
"INTG-397","INTG1-288"
"INTG-423","INTG1-106"
"INTG-428","INTG1-287"
"INTG-530","INTG1-286"
"INTG-566","INTG1-285"
"INTG-603","INTG1-284"
"INTG-628","INTG1-283"
"INTG-658","INTG1-282"
"INTG-664","INTG1-118"
"INTG-675","INTG1-105"
"INTG-683","INTG1-124"
"INTG-684","INTG1-125"
"INTG-686","INTG1-126"
"INTG-710","INTG1-104"
"INTG-711","INTG1-121"
"INTG-712","INTG1-123"
"INTG-717","INTG1-281"
"INTG-718","INTG1-280"
"INTG-727","INTG1-279"
"INTG-733","INTG1-132"
"INTG-735","INTG1-278"
"INTG-747","INTG1-256"
"INTG-748","INTG1-275"
"INTG-749","INTG1-255"
"INTG-751","INTG1-233"
"INTG-752","INTG1-231"
"INTG-753","INTG1-230"
"INTG-755","INTG1-483"
"INTG-763","INTG1-229"
"INTG-765","INTG1-228"
"INTG-766","INTG1-227"
"INTG-767","INTG1-226"
"INTG-768","INTG1-225"
"INTG-772","INTG1-116"
"INTG-773","INTG1-122"
"INTG-774","INTG1-115"
"INTG-775","INTG1-114"
"INTG-776","INTG1-113"
"INTG-777","INTG1-112"
"INTG-779","INTG1-111"
"INTG-780","INTG1-110"
"INTG-781","INTG1-109"
"INTG-782","INTG1-108"
"INTG-783","INTG1-107"
