"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"MCLNE-1267","https://onemain.atlassian.net/browse/MCLNE-1267","MCLNE1-304","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-304","Relates","outward","MCLNE-1224","https://onemain.atlassian.net/browse/MCLNE-1224","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"MCLNE-105","https://onemain.atlassian.net/browse/MCLNE-105","MCLNE1-39","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-39","Cloners","outward","MCLNE-24","https://onemain.atlassian.net/browse/MCLNE-24","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"MCLNE-106","https://onemain.atlassian.net/browse/MCLNE-106","MCLNE1-40","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-40","Cloners","outward","MCLNE-24","https://onemain.atlassian.net/browse/MCLNE-24","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
