"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"MCLNE-130","https://onemain.atlassian.net/browse/MCLNE-130","MCLNE1-123","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-123","Story","Implement balancing on ACS side for exclusions import","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLNE-126","https://onemain.atlassian.net/browse/MCLNE-126","MCLNE1-127","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-127","Task","Create parameterized filter on ACS side and check if the parametrization works","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLNE-103","https://onemain.atlassian.net/browse/MCLNE-103","MCLNE1-187","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-187","Story","Apply for exist","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLNE-102","https://onemain.atlassian.net/browse/MCLNE-102","MCLNE1-188","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-188","Story","Monitoring for RT campaigns","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLNE-101","https://onemain.atlassian.net/browse/MCLNE-101","MCLNE1-189","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-189","Story","Dashboard to show plan and results for campaign run","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLNE-100","https://onemain.atlassian.net/browse/MCLNE-100","MCLNE1-190","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLNE1-190","Story","Messages for BigPanda and custom monitoring","MCLNE-93","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
