"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"MCLD-1640","https://onemain.atlassian.net/browse/MCLD-1640","MCLD1-53","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-53","Epic","OMS Web Chat Conversation in SF","MCLD-1639","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-1644","https://onemain.atlassian.net/browse/MCLD-1644","MCLD1-56","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-56","Epic","Log Creation","MCLD-1639","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-22","https://onemain.atlassian.net/browse/MCLD-22","MCLD1-117","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-117","Story","[DOC] Create documentation for Exclusion loader","MCLD-10","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-77","https://onemain.atlassian.net/browse/MCLD-77","MCLD1-172","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-172","Task","Dev Deployment CLA History","MCLD-88","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-79","https://onemain.atlassian.net/browse/MCLD-79","MCLD1-174","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-174","Task","Stage Deployment  CLA History","MCLD-88","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-284","https://onemain.atlassian.net/browse/MCLD-284","MCLD1-175","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-175","Task","Stage Deploy (03/22)","MCLD-272","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-408","https://onemain.atlassian.net/browse/MCLD-408","MCLD1-181","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-181","Task","Create initial view SQL ","MCLD-349","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-283","https://onemain.atlassian.net/browse/MCLD-283","MCLD1-189","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-189","Task","Dev Deploy( 03/20)","MCLD-272","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"MCLD-74","https://onemain.atlassian.net/browse/MCLD-74","MCLD1-268","https://onemainfinancial-migrationsandbox.atlassian.net/browse/MCLD1-268","Task","CLA History Data Design","MCLD-88","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
