"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"IAM-3855","https://onemain.atlassian.net/browse/IAM-3855","IAM1-200","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-200","Blocks","inward","IAM-3854","https://onemain.atlassian.net/browse/IAM-3854","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"IAM-3856","https://onemain.atlassian.net/browse/IAM-3856","IAM1-201","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-201","Blocks","inward","IAM-3854","https://onemain.atlassian.net/browse/IAM-3854","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"IAM-3964","https://onemain.atlassian.net/browse/IAM-3964","IAM1-255","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-255","Cloners","outward","IAM-3910","https://onemain.atlassian.net/browse/IAM-3910","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"IAM-3574","https://onemain.atlassian.net/browse/IAM-3574","IAM1-92","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-92","Cloners","outward","IAM-3573","https://onemain.atlassian.net/browse/IAM-3573","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"IAM-2107","https://onemain.atlassian.net/browse/IAM-2107","IAM1-139","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-139","Blocks","outward","IAM-2106","https://onemain.atlassian.net/browse/IAM-2106","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"IAM-2107","https://onemain.atlassian.net/browse/IAM-2107","IAM1-139","https://onemainfinancial-migrationsandbox.atlassian.net/browse/IAM1-139","Blocks","outward","IAM-2105","https://onemain.atlassian.net/browse/IAM-2105","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
