"SourceKey","TargetKey","LinkType","Direction","LinkedSourceKey","Error","ErrorDetails","SourceURL","TargetURL"
"EDME-1337","EDME1-112","Deployment","outward","EDME-821","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/EDME-1337","https://onemainfinancial-migrationsandbox.atlassian.net/browse/EDME1-112"
"EDME-821","EDME1-337","Deployment","inward","EDME-1337","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/EDME-821","https://onemainfinancial-migrationsandbox.atlassian.net/browse/EDME1-337"
