"SourceKey","TargetKey"
"CTEM-1","CTEM1-1"
"CTEM-27","CTEM1-7"
"CTEM-28","CTEM1-3"
"CTEM-31","CTEM1-4"
"CTEM-32","CTEM1-5"
"CTEM-49","CTEM1-8"
"CTEM-54","CTEM1-9"
"CTEM-55","CTEM1-10"
"CTEM-56","CTEM1-11"
"CTEM-57","CTEM1-12"
"CTEM-58","CTEM1-11"
"CTEM-81","CTEM1-6"
"CTEM-82","CTEM1-2"
