"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CCAL-180","https://onemain.atlassian.net/browse/CCAL-180","CCAL1-91","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CCAL1-91","Task","State cap changes for TX - Increase secured cap loan amount from $20,000 to $20,800","CCAL-181","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CCAL-166","https://onemain.atlassian.net/browse/CCAL-166",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Model ID changes","CCAL-163","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CCAL-132","https://onemain.atlassian.net/browse/CCAL-132",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Model ID changes","CCAL-131","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
