"SourceKey","TargetKey"
"ACQE-347","ACQE1-31"
"ACQE-348","ACQE1-129"
"ACQE-349","ACQE1-130"
"ACQE-350","ACQE1-30"
"ACQE-4","ACQE1-2"
"ACQE-40","ACQE1-52"
"ACQE-44","ACQE1-49"
"ACQE-45","ACQE1-53"
"ACQE-46","ACQE1-48"
"ACQE-5","ACQE1-20"
"ACQE-55","ACQE1-117"
"ACQE-6","ACQE1-18"
"ACQE-61","ACQE1-120"
"ACQE-65","ACQE1-123"
"ACQE-67","ACQE1-109"
"ACQE-7","ACQE1-1"
"ACQE-77","ACQE1-116"
"ACQE-78","ACQE1-114"
"ACQE-79","ACQE1-70"
"ACQE-8","ACQE1-17"
"ACQE-81","ACQE1-46"
"ACQE-82","ACQE1-115"
"ACQE-88","ACQE1-131"
"ACQE-9","ACQE1-27"
"ACQE-97","ACQE1-108"
