"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"LAS-740","https://onemain.atlassian.net/browse/LAS-740","LAS1-401","https://onemainfinancial-migrationsandbox.atlassian.net/browse/LAS1-401","Relates","inward","LAS-742","https://onemain.atlassian.net/browse/LAS-742","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"LAS-741","https://onemain.atlassian.net/browse/LAS-741","LAS1-363","https://onemainfinancial-migrationsandbox.atlassian.net/browse/LAS1-363","Relates","outward","LAS-740","https://onemain.atlassian.net/browse/LAS-740","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
