"SourceKey","TargetKey"
"DAWA-4815","DAWA1-165"
"DAWA-4816","DAWA1-143"
"DAWA-4826","DAWA1-12"
"DAWA-4827","DAWA1-20"
"DAWA-4828","DAWA1-154"
"DAWA-4829","DAWA1-142"
"DAWA-4831","DAWA1-128"
"DAWA-4832","DAWA1-118"
"DAWA-4833","DAWA1-119"
"DAWA-4834","DAWA1-120"
"DAWA-4835","DAWA1-16"
"DAWA-4836","DAWA1-121"
"DAWA-4837","DAWA1-122"
"DAWA-4839","DAWA1-18"
"DAWA-4841","DAWA1-123"
"DAWA-4842","DAWA1-124"
"DAWA-4843","DAWA1-125"
"DAWA-4844","DAWA1-126"
"DAWA-4846","DAWA1-7"
"DAWA-4847","DAWA1-19"
"DAWA-4848","DAWA1-127"
"DAWA-4849","DAWA1-129"
"DAWA-4850","DAWA1-17"
"DAWA-4851","DAWA1-15"
"DAWA-4852","DAWA1-14"
"DAWA-4854","DAWA1-140"
"DAWA-4855","DAWA1-130"
"DAWA-4856","DAWA1-11"
"DAWA-4857","DAWA1-131"
"DAWA-4858","DAWA1-132"
"DAWA-4860","DAWA1-9"
"DAWA-4861","DAWA1-133"
"DAWA-4863","DAWA1-134"
"DAWA-4864","DAWA1-8"
"DAWA-4865","DAWA1-6"
"DAWA-4867","DAWA1-135"
"DAWA-4868","DAWA1-136"
"DAWA-4869","DAWA1-168"
"DAWA-4870","DAWA1-138"
"DAWA-4871","DAWA1-139"
"DAWA-4872","DAWA1-141"
"DAWA-4873","DAWA1-167"
"DAWA-4874","DAWA1-192"
"DAWA-4875","DAWA1-169"
"DAWA-4876","DAWA1-216"
"DAWA-4877","DAWA1-210"
"DAWA-4878","DAWA1-209"
"DAWA-4879","DAWA1-196"
"DAWA-4880","DAWA1-217"
"DAWA-4881","DAWA1-218"
"DAWA-4882","DAWA1-197"
"DAWA-4883","DAWA1-198"
"DAWA-4884","DAWA1-199"
"DAWA-4885","DAWA1-200"
"DAWA-4886","DAWA1-201"
"DAWA-4887","DAWA1-203"
"DAWA-4888","DAWA1-204"
"DAWA-4889","DAWA1-205"
"DAWA-4890","DAWA1-206"
"DAWA-4891","DAWA1-207"
"DAWA-4892","DAWA1-208"
"DAWA-4893","DAWA1-211"
"DAWA-4894","DAWA1-212"
"DAWA-4895","DAWA1-213"
"DAWA-4896","DAWA1-214"
"DAWA-4897","DAWA1-215"
"DAWA-4898","DAWA1-22"
"DAWA-493","DAWA1-92"
"DAWA-494","DAWA1-93"
"DAWA-496","DAWA1-183"
