"Source Issue","Source URL","Target Issue","Target URL","Link Type","Direction","Linked To (Not Migrated)","Linked To URL","Reason","Action Required"
"ME-636","https://onemain.atlassian.net/browse/ME-636","ME1-49","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ME1-49","Cloners","outward","ME-635","https://onemain.atlassian.net/browse/ME-635","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
"ME-637","https://onemain.atlassian.net/browse/ME-637","ME1-40","https://onemainfinancial-migrationsandbox.atlassian.net/browse/ME1-40","Cloners","outward","ME-636","https://onemain.atlassian.net/browse/ME-636","Already exists (idempotency)","Manually create link when linked issue is migrated, or link to source instance"
