"SourceKey","TargetKey","LinkType","Direction","LinkedSourceKey","Error","ErrorDetails","SourceURL","TargetURL"
"OPSAN-13","OPSAN1-1","migration_parent","inward","OPSAN-14","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-13","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-1"
"OPSAN-13","OPSAN1-1","migration_parent","inward","OPSAN-15","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-13","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-1"
"OPSAN-13","OPSAN1-1","migration_parent","inward","OPSAN-17","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-13","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-1"
"OPSAN-14","OPSAN1-22","migration_parent","outward","OPSAN-13","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-14","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-22"
"OPSAN-15","OPSAN1-37","migration_parent","outward","OPSAN-13","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-15","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-37"
"OPSAN-17","OPSAN1-36","migration_parent","outward","OPSAN-13","Response status code does not indicate success: 404 (Not Found).","Not Found - Resource doesn't exist","https://onemain.atlassian.net/browse/OPSAN-17","https://onemainfinancial-migrationsandbox.atlassian.net/browse/OPSAN1-36"
