"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"DCI-2145","https://onemain.atlassian.net/browse/DCI-2145","DCI1-21","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-21","Epic","VMware VCF Design and Deploy","DCI-1733","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-969","https://onemain.atlassian.net/browse/DCI-969","DCI1-26","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-26","Epic","Azure RedHat Integration","DCI-1723","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1195","https://onemain.atlassian.net/browse/DCI-1195","DCI1-28","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-28","Epic","Hypervisor Platform Migration","DCI-1733","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1205","https://onemain.atlassian.net/browse/DCI-1205","DCI1-29","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-29","Epic","Red Hat KVM","DCI-1733","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1206","https://onemain.atlassian.net/browse/DCI-1206","DCI1-34","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-34","Epic","Open Shift on Bare Metal","DCI-1733","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1775","https://onemain.atlassian.net/browse/DCI-1775","DCI1-36","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-36","Epic","Private Cloud Automation","DCI-1723","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1769","https://onemain.atlassian.net/browse/DCI-1769","DCI1-38","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-38","Epic","Azure Automate Secret Renewals","DCI-1723","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"DCI-1797","https://onemain.atlassian.net/browse/DCI-1797","DCI1-41","https://onemainfinancial-migrationsandbox.atlassian.net/browse/DCI1-41","Epic","Azure Infrastructure as Code - Integrate with Ansible ","DCI-1723","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
