"SourceKey","TargetKey"
"ACQ-3568","ACQ1-197"
"ACQ-3571","ACQ1-178"
"ACQ-3572","ACQ1-187"
"ACQ-3573","ACQ1-177"
"ACQ-3578","ACQ1-165"
"ACQ-3580","ACQ1-157"
"ACQ-3581","ACQ1-158"
"ACQ-3582","ACQ1-159"
"ACQ-3583","ACQ1-160"
"ACQ-3584","ACQ1-161"
"ACQ-3604","ACQ1-76"
"ACQ-3605","ACQ1-221"
"ACQ-3626","ACQ1-222"
"ACQ-3627","ACQ1-223"
"ACQ-3628","ACQ1-224"
"ACQ-3629","ACQ1-225"
"ACQ-3640","ACQ1-31"
"ACQ-3655","ACQ1-226"
"ACQ-3664","ACQ1-32"
"ACQ-3669","ACQ1-34"
"ACQ-3683","ACQ1-227"
"ACQ-3691","ACQ1-229"
"ACQ-3700","ACQ1-35"
"ACQ-3716","ACQ1-237"
"ACQ-3726","ACQ1-230"
"ACQ-3743","ACQ1-231"
"ACQ-3744","ACQ1-232"
"ACQ-3751","ACQ1-233"
"ACQ-3755","ACQ1-234"
"ACQ-3756","ACQ1-235"
"ACQ-3852","ACQ1-220"
"ACQ-3859","ACQ1-114"
"ACQ-3879","ACQ1-219"
"ACQ-3880","ACQ1-218"
"ACQ-3888","ACQ1-217"
"ACQ-3889","ACQ1-202"
"ACQ-3893","ACQ1-203"
"ACQ-3904","ACQ1-36"
"ACQ-3905","ACQ1-37"
"ACQ-3908","ACQ1-38"
"ACQ-3910","ACQ1-39"
"ACQ-3911","ACQ1-40"
"ACQ-3913","ACQ1-41"
"ACQ-3921","ACQ1-29"
"ACQ-3922","ACQ1-43"
"ACQ-3923","ACQ1-44"
"ACQ-3925","ACQ1-106"
"ACQ-3926","ACQ1-205"
"ACQ-3928","ACQ1-206"
"ACQ-3932","ACQ1-45"
"ACQ-3933","ACQ1-46"
"ACQ-3934","ACQ1-30"
"ACQ-3935","ACQ1-47"
"ACQ-3936","ACQ1-48"
"ACQ-3949","ACQ1-11"
"ACQ-3954","ACQ1-207"
"ACQ-3957","ACQ1-239"
"ACQ-3958","ACQ1-209"
"ACQ-3959","ACQ1-210"
"ACQ-3960","ACQ1-211"
"ACQ-3961","ACQ1-212"
"ACQ-3962","ACQ1-213"
"ACQ-3963","ACQ1-214"
"ACQ-3964","ACQ1-215"
"ACQ-3965","ACQ1-216"
"ACQ-3966","ACQ1-228"
"ACQ-3969","ACQ1-238"
"ACQ-3971","ACQ1-240"
"ACQ-3973","ACQ1-17"
"ACQ-3974","ACQ1-8"
"ACQ-3977","ACQ1-7"
"ACQ-3979","ACQ1-21"
"ACQ-3992","ACQ1-27"
"ACQ-3993","ACQ1-26"
"ACQ-3994","ACQ1-25"
"ACQ-4005","ACQ1-248"
"ACQ-4007","ACQ1-241"
"ACQ-4008","ACQ1-242"
"ACQ-4009","ACQ1-243"
"ACQ-4010","ACQ1-244"
"ACQ-4014","ACQ1-99"
"ACQ-4017","ACQ1-245"
"ACQ-4019","ACQ1-246"
"ACQ-4027","ACQ1-247"
"ACQ-4031","ACQ1-115"
"ACQ-4035","ACQ1-200"
"ACQ-4036","ACQ1-174"
"ACQ-4038","ACQ1-173"
"ACQ-4039","ACQ1-14"
"ACQ-4041","ACQ1-172"
"ACQ-4044","ACQ1-171"
"ACQ-4045","ACQ1-117"
"ACQ-4049","ACQ1-16"
"ACQ-4050","ACQ1-170"
"ACQ-4051","ACQ1-169"
"ACQ-4052","ACQ1-168"
"ACQ-4056","ACQ1-167"
"ACQ-4057","ACQ1-175"
"ACQ-4062","ACQ1-121"
"ACQ-4066","ACQ1-120"
"ACQ-4067","ACQ1-164"
"ACQ-4070","ACQ1-163"
"ACQ-4073","ACQ1-162"
"ACQ-4076","ACQ1-194"
"ACQ-4077","ACQ1-193"
"ACQ-4078","ACQ1-192"
"ACQ-4080","ACQ1-191"
"ACQ-4083","ACQ1-189"
"ACQ-4086","ACQ1-198"
"ACQ-4087","ACQ1-190"
"ACQ-4089","ACQ1-185"
"ACQ-4090","ACQ1-184"
"ACQ-4091","ACQ1-183"
"ACQ-4092","ACQ1-109"
"ACQ-4093","ACQ1-111"
"ACQ-4094","ACQ1-10"
"ACQ-4095","ACQ1-116"
"ACQ-4098","ACQ1-153"
"ACQ-4099","ACQ1-151"
"ACQ-4100","ACQ1-150"
"ACQ-4101","ACQ1-143"
"ACQ-4102","ACQ1-141"
"ACQ-4103","ACQ1-98"
"ACQ-4104","ACQ1-140"
"ACQ-4108","ACQ1-152"
"ACQ-4109","ACQ1-147"
"ACQ-4110","ACQ1-118"
"ACQ-4111","ACQ1-137"
"ACQ-4112","ACQ1-15"
"ACQ-4113","ACQ1-128"
"ACQ-4114","ACQ1-136"
"ACQ-4115","ACQ1-130"
"ACQ-4116","ACQ1-131"
"ACQ-4117","ACQ1-123"
"ACQ-4118","ACQ1-134"
"ACQ-4120","ACQ1-208"
"ACQ-4121","ACQ1-97"
"ACQ-4122","ACQ1-96"
"ACQ-4123","ACQ1-201"
"ACQ-4125","ACQ1-199"
"ACQ-4128","ACQ1-125"
"ACQ-4131","ACQ1-103"
"ACQ-4134","ACQ1-107"
"ACQ-4137","ACQ1-112"
"ACQ-4138","ACQ1-110"
"ACQ-4141","ACQ1-108"
"ACQ-4144","ACQ1-105"
"ACQ-4147","ACQ1-104"
"ACQ-4150","ACQ1-102"
"ACQ-4153","ACQ1-101"
"ACQ-4156","ACQ1-100"
"ACQ-4159","ACQ1-204"
"ACQ-4160","ACQ1-124"
