"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"CBRE-1125","https://onemain.atlassian.net/browse/CBRE-1125","CBRE1-19","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-19","Epic","Foursight ","CBRE-773","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-1232","https://onemain.atlassian.net/browse/CBRE-1232","CBRE1-24","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-24","Epic","Bypass specific account","CBRE-829","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-1255","https://onemain.atlassian.net/browse/CBRE-1255","CBRE1-27","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-27","Epic","Override Bypass on a specific account","CBRE-829","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-1007","https://onemain.atlassian.net/browse/CBRE-1007","CBRE1-40","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-40","Epic","Brightway DQR","CBRE-775","In Progress","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-896","https://onemain.atlassian.net/browse/CBRE-896","CBRE1-45","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-45","Epic","Loan Modification Reporting","CBRE-776","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-834","https://onemain.atlassian.net/browse/CBRE-834","CBRE1-52","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-52","Epic","Bypass Accounts that have the PFR Flag (Potential Fraud) set in CLASS","CBRE-833","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"CBRE-38","https://onemain.atlassian.net/browse/CBRE-38","CBRE1-69","https://onemainfinancial-migrationsandbox.atlassian.net/browse/CBRE1-69","Task","Update Blocked Tradelines Response file formatting","CBRE-9","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
